booking_id,hotel,is_canceled,lead_time,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent_id,company_id,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
7a2a31f599113586,Resort Hotel,0,6,2015-10-13,1,5,2,0,0,Bb,NLD,Online Ta,Ta/To,0,0,0,D,D,1,No Deposit,240,,Transient,73.33,1,3,Check-Out,2015-10-19
9371f98843bfa3e6,Resort Hotel,0,285,2015-10-13,1,5,2,0,0,Bb,GBR,Groups,Corporate,0,0,0,A,G,1,No Deposit,,223,Transient-Party,43.08,1,0,Check-Out,2015-10-19
39b17640136fb805,Resort Hotel,0,168,2016-03-30,2,4,2,0,0,Bb,GBR,Groups,Corporate,0,0,1,A,I,4,No Deposit,,223,Transient-Party,0.0,0,0,Check-Out,2016-04-05
bfca777526b76857,Resort Hotel,0,7,2017-03-02,1,3,2,0,0,Bb,NLD,Groups,Corporate,1,0,2,D,F,2,No Deposit,,223,Transient-Party,47.0,0,0,Check-Out,2017-03-06
1d5cec944860fb45,Resort Hotel,0,287,2015-10-15,1,3,2,0,0,Bb,GBR,Groups,Corporate,0,0,0,A,D,2,No Deposit,,223,Transient-Party,52.0,1,0,Check-Out,2015-10-19
680d81f5c99e7f3f,Resort Hotel,0,287,2015-10-15,2,3,2,0,0,Bb,BEL,Groups,Corporate,0,0,0,A,D,2,No Deposit,,223,Transient-Party,56.0,0,0,Check-Out,2015-10-20
2595f82c45d49488,Resort Hotel,0,236,2015-10-13,2,5,2,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,E,E,0,No Deposit,95,,Transient,57.6,0,0,Check-Out,2015-10-20
0953528c89804294,Resort Hotel,0,236,2015-10-13,2,5,2,1,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,E,E,0,No Deposit,95,,Transient,57.6,0,1,Check-Out,2015-10-20
7e3894ff6232a3c0,Resort Hotel,0,286,2015-10-14,2,4,2,0,0,Bb,GBR,Groups,Corporate,0,0,0,A,A,2,No Deposit,,223,Transient-Party,8.0,0,0,Check-Out,2015-10-20
a91e579bd6b5b6be,Resort Hotel,0,286,2015-10-14,2,4,2,0,0,Bb,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,,223,Transient-Party,46.17,0,0,Check-Out,2015-10-20
4b6d1ca1c317c1f3,Resort Hotel,0,3,2015-10-19,1,0,1,0,0,Bb,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,Transient,47.0,0,0,Check-Out,2015-10-20
98506837fc07ab54,Resort Hotel,0,286,2015-10-14,2,4,2,0,0,Bb,GBR,Groups,Corporate,0,0,0,C,C,1,No Deposit,,223,Transient-Party,9.67,0,0,Check-Out,2015-10-20
80bbc95ef8feeda1,Resort Hotel,0,16,2015-10-19,1,0,1,0,0,Bb,PRT,Online Ta,Ta/To,0,0,0,A,D,0,No Deposit,240,,Transient,53.0,1,0,Check-Out,2015-10-20
03412dd1d24fee6f,Resort Hotel,0,278,2015-10-06,4,10,2,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,40,,Contract,45.9,0,1,Check-Out,2015-10-20
b5548b8bb229c3ed,Resort Hotel,0,1,2015-10-21,0,0,1,0,0,Bb,PRT,Corporate,Corporate,1,0,0,A,D,0,No Deposit,,286,Transient,0.0,0,0,Check-Out,2015-10-21
d7c35e988891bbf0,Resort Hotel,0,0,2016-04-04,1,0,1,0,0,Bb,PRT,Corporate,Corporate,1,1,1,A,E,0,No Deposit,,286,Transient-Party,50.0,0,0,Check-Out,2016-04-05
9089222567177a03,Resort Hotel,0,0,2017-03-21,0,1,1,0,0,Bb,PRT,Corporate,Corporate,1,1,2,A,A,0,No Deposit,,286,Transient,60.0,0,0,Check-Out,2017-03-22
a274fefb6d32030b,Resort Hotel,0,0,2016-02-17,0,1,1,0,0,Bb,PRT,Corporate,Corporate,1,1,1,A,A,0,No Deposit,,286,Transient,30.0,0,0,Check-Out,2016-02-18
91c3861c4fcf135f,Resort Hotel,0,285,2015-10-13,2,6,2,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,26,,Contract,39.1,0,0,Check-Out,2015-10-21
703166a87e3e472f,Resort Hotel,0,76,2015-10-13,2,6,2,0,0,Bb,GBR,Online Ta,Ta/To,0,0,0,E,E,0,No Deposit,240,,Transient,71.23,0,2,Check-Out,2015-10-21
9c3ac6991025ff78,Resort Hotel,0,92,2015-10-14,2,5,2,0,0,Bb,GBR,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,240,,Transient,74.91,0,1,Check-Out,2015-10-21
a616b44405056647,Resort Hotel,0,93,2015-10-14,2,5,2,0,0,Bb,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,,,Transient,56.0,0,0,Check-Out,2015-10-21
a07cec0cd44be01d,Resort Hotel,0,211,2015-10-14,2,5,2,0,0,Bb,GBR,Direct,Direct,0,0,0,A,D,0,No Deposit,,,Transient,57.43,0,0,Check-Out,2015-10-21
449b8e292636b586,Resort Hotel,0,85,2015-10-14,2,5,2,0,0,Bb,IRL,Online Ta,Ta/To,0,0,0,E,E,0,No Deposit,240,,Transient,70.2,0,2,Check-Out,2015-10-21
5bbfe18171086aba,Resort Hotel,0,0,2015-10-14,2,5,2,0,0,Bb,GBR,Groups,Corporate,0,0,0,A,A,0,No Deposit,,223,Transient,0.0,0,0,Check-Out,2015-10-21
6b659c6a17fba52b,Resort Hotel,0,286,2015-10-14,2,5,2,0,0,Bb,GBR,Groups,Corporate,0,0,0,A,G,2,No Deposit,,223,Transient-Party,41.29,0,0,Check-Out,2015-10-21
d23241bafa02b2a8,Resort Hotel,0,286,2015-10-14,2,5,2,0,0,Bb,GBR,Groups,Corporate,0,0,0,A,C,1,No Deposit,,223,Transient-Party,45.93,0,0,Check-Out,2015-10-21
ef5bbfe1b4afe890,Resort Hotel,0,6,2015-10-13,2,6,2,0,0,Bb,MAR,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,240,,Transient,76.13,1,0,Check-Out,2015-10-21
cc303c1513c8aabe,Resort Hotel,0,285,2015-10-13,2,6,2,0,0,Bb,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,,223,Transient-Party,44.5,0,0,Check-Out,2015-10-21
8d28d26cfe57d798,Resort Hotel,0,0,2015-10-20,0,1,1,0,0,Bb,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,Transient,56.0,0,0,Check-Out,2015-10-21
bce5a5e2e4027cf4,Resort Hotel,0,139,2015-10-07,4,10,2,0,0,Hb,DEU,Offline Ta/To,Ta/To,0,0,0,D,D,5,No Deposit,314,,Transient,80.23,0,0,Check-Out,2015-10-21
256fbf69b1df2227,Resort Hotel,0,0,2015-10-20,0,1,2,0,0,Bb,GBR,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,240,,Transient,56.0,0,1,Check-Out,2015-10-21
180aa34454c09446,Resort Hotel,0,0,2015-10-19,1,1,1,0,0,Bb,PRT,Online Ta,Ta/To,0,0,0,A,D,0,No Deposit,240,,Transient,42.3,0,1,Check-Out,2015-10-21
20ff50a8a2bf989f,Resort Hotel,0,4,2015-10-20,0,1,2,0,0,Bb,PRT,Online Ta,Ta/To,0,0,0,A,D,0,No Deposit,240,,Transient,56.4,1,1,Check-Out,2015-10-21
d4207908b0120694,Resort Hotel,0,11,2015-10-14,2,5,2,0,0,Hb,BEL,Online Ta,Ta/To,0,0,0,E,E,0,No Deposit,240,,Transient,116.71,1,3,Check-Out,2015-10-21
f89175adc6121294,Resort Hotel,0,0,2015-10-18,2,1,2,0,0,Hb,ESP,Direct,Direct,0,0,0,A,D,0,No Deposit,,,Transient,99.0,0,0,Check-Out,2015-10-21
f012a46fcb0bf9cd,Resort Hotel,0,157,2015-10-18,2,2,2,0,0,Bb,PRT,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,240,,Transient,66.0,0,1,Check-Out,2015-10-22
f12cb73499e17f32,Resort Hotel,0,4,2015-10-20,0,2,1,0,0,Bb,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,,,Transient,48.0,0,0,Check-Out,2015-10-22
4a1c20507e61da31,Resort Hotel,0,4,2015-12-01,0,2,2,0,0,Bb,PRT,Corporate,Corporate,1,0,1,A,D,1,No Deposit,,,Transient,38.0,0,0,Check-Out,2015-12-03
787fd22d17fceb49,Resort Hotel,0,2,2016-02-04,0,1,1,0,0,Bb,PRT,Corporate,Corporate,1,0,2,A,D,0,No Deposit,,380,Transient,30.0,0,0,Check-Out,2016-02-05
e5a05ba64e57e367,Resort Hotel,0,6,2016-03-16,0,1,1,0,0,Bb,PRT,Corporate,Corporate,1,0,3,A,D,1,No Deposit,,380,Transient,30.0,0,0,Check-Out,2016-03-17
15f850a9e24bfb0b,Resort Hotel,0,7,2016-04-06,0,2,1,0,0,Bb,PRT,Corporate,Corporate,1,0,4,A,D,0,No Deposit,,380,Transient,42.0,0,0,Check-Out,2016-04-08
04df4500b3232bf3,Resort Hotel,0,21,2016-05-10,0,2,1,0,0,Bb,PRT,Corporate,Corporate,1,0,5,A,A,0,No Deposit,,380,Transient,42.0,0,0,Check-Out,2016-05-12
b588d9646254b4f7,Resort Hotel,0,30,2016-09-28,0,1,1,0,0,Bb,PRT,Corporate,Corporate,1,0,6,A,A,1,No Deposit,,380,Transient,65.0,0,0,Check-Out,2016-09-29
1610fc51c2c8ff0f,Resort Hotel,0,5,2016-10-19,0,1,1,0,0,Bb,PRT,Corporate,Corporate,1,0,7,A,A,1,No Deposit,,380,Transient,45.0,0,0,Check-Out,2016-10-20
6f7966d545dd3493,Resort Hotel,0,6,2016-11-23,0,2,1,0,0,Bb,PRT,Corporate,Corporate,1,0,8,A,D,0,No Deposit,,380,Transient,30.0,0,0,Check-Out,2016-11-25
49e268b167df0fa5,Resort Hotel,0,8,2017-01-31,0,2,1,0,0,Bb,PRT,Corporate,Corporate,1,0,9,A,D,0,No Deposit,,380,Transient,35.0,0,0,Check-Out,2017-02-02
278603013799b7ab,Resort Hotel,1,0,2017-02-27,1,1,1,0,0,Bb,PRT,Corporate,Corporate,1,0,10,A,D,0,No Deposit,,380,Transient,35.0,0,0,No-Show,2017-02-27
c71f1092ce2e1cb9,Resort Hotel,0,20,2017-05-30,0,2,1,0,0,Bb,PRT,Corporate,Corporate,1,1,10,A,A,1,No Deposit,,380,Transient,75.0,0,1,Check-Out,2017-06-01
30be37674a7e6c8f,Resort Hotel,0,9,2017-03-23,0,1,1,0,0,Bb,PRT,Corporate,Corporate,1,0,3,A,D,0,No Deposit,,270,Transient,35.0,0,0,Check-Out,2017-03-24
96beee5ecbcb6b29,Resort Hotel,0,1,2017-05-09,0,1,1,0,0,Bb,PRT,Corporate,Corporate,1,0,4,A,E,0,No Deposit,,323,Transient,45.0,0,0,Check-Out,2017-05-10
7fe2d5b9ec606ac3,Resort Hotel,0,11,2015-10-20,0,2,1,0,0,Bb,ESP,Online Ta,Ta/To,0,0,0,A,D,0,No Deposit,240,,Transient,47.0,1,0,Check-Out,2015-10-22
cdd34bc7066ea376,Resort Hotel,0,1,2015-10-21,0,1,2,0,0,Bb,SWE,Online Ta,Ta/To,0,0,0,E,E,0,No Deposit,240,,Transient,66.0,1,0,Check-Out,2015-10-22
365473f61611ec50,Resort Hotel,0,35,2015-10-19,1,2,2,0,0,Bb,LTU,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,240,,Transient,56.0,0,1,Check-Out,2015-10-22
caf1fd04802c1e30,Resort Hotel,0,9,2015-10-15,2,5,2,0,1,Hb,GBR,Offline Ta/To,Ta/To,0,0,0,A,C,0,No Deposit,314,,Transient,74.57,0,1,Check-Out,2015-10-22
a71f38ffc351e53d,Resort Hotel,0,2,2015-10-21,0,1,1,0,0,Bb,PRT,Online Ta,Ta/To,0,0,0,A,E,0,No Deposit,240,,Transient,58.0,0,0,Check-Out,2015-10-22
13c8cbfb04d332e3,Resort Hotel,0,16,2015-10-21,0,1,2,0,0,Hb,PRT,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240,,Transient,86.0,0,1,Check-Out,2015-10-22
a478da6c3c5ac795,Resort Hotel,0,0,2015-10-19,1,2,1,0,0,Bb,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,92,Transient,40.0,0,0,Check-Out,2015-10-22
0f9e4edd786258dc,Resort Hotel,0,0,2017-01-31,0,3,1,0,0,Bb,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,,511,Transient,35.0,0,0,Check-Out,2017-02-03
9ef69fa56b0e45b2,Resort Hotel,0,1,2017-02-07,0,3,1,0,0,Bb,PRT,Corporate,Corporate,1,0,2,A,A,1,No Deposit,,511,Transient,35.0,0,1,Check-Out,2017-02-10
2628ec579f0247d4,Resort Hotel,0,5,2015-11-09,1,1,1,0,0,Bb,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,,,Transient,54.0,1,0,Check-Out,2015-11-11
556031544d029c60,Resort Hotel,0,24,2016-06-12,2,2,3,1,0,Bb,PRT,Corporate,Corporate,1,0,3,H,H,0,No Deposit,,407,Transient,187.6,1,3,Check-Out,2016-06-16
2f69c82bd9429bc1,Resort Hotel,0,5,2015-10-20,0,2,2,0,0,Bb,ESP,Offline Ta/To,Ta/To,0,0,0,A,D,0,No Deposit,134,,Transient,44.5,0,0,Check-Out,2015-10-22
4c997e96463ad5b2,Resort Hotel,0,0,2015-10-21,0,1,2,0,0,Bb,PRT,Online Ta,Ta/To,0,0,0,D,E,0,No Deposit,240,,Transient,56.0,1,1,Check-Out,2015-10-22
2bec0482d2b21d27,Resort Hotel,0,101,2015-10-19,1,2,2,0,0,Hb,GBR,Online Ta,Ta/To,0,0,0,A,A,1,No Deposit,240,,Transient,67.5,0,2,Check-Out,2015-10-22
21700211a26658f8,Resort Hotel,0,215,2015-10-12,3,7,2,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,E,E,0,No Deposit,95,,Transient,57.6,0,0,Check-Out,2015-10-22
9821eb7331f7d544,Resort Hotel,0,223,2015-10-15,2,5,2,1,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,2,,Contract,56.95,0,0,Check-Out,2015-10-22
1d62f2ece2d81d2f,Resort Hotel,0,215,2015-10-12,3,7,2,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,E,E,0,No Deposit,95,,Transient,59.2,0,0,Check-Out,2015-10-22
fcab7419d6b5f0db,Resort Hotel,0,0,2015-10-20,0,2,2,2,0,Bb,FRA,Online Ta,Ta/To,0,0,0,G,G,0,No Deposit,240,,Transient,106.0,0,1,Check-Out,2015-10-22
dff2e637a5e6eaae,Resort Hotel,0,292,2015-10-21,0,2,2,0,0,Hb,FRA,Offline Ta/To,Ta/To,0,0,0,A,D,0,No Deposit,208,,Transient-Party,70.0,0,0,Check-Out,2015-10-23
46417a06b4a7aaf2,Resort Hotel,0,292,2015-10-21,0,2,1,0,0,Hb,FRA,Offline Ta/To,Ta/To,0,0,0,A,B,2,No Deposit,208,,Transient-Party,0.0,0,0,Check-Out,2015-10-23
456939feac0e65c7,Resort Hotel,0,34,2015-10-18,2,3,3,0,0,Bb,NZL,Online Ta,Ta/To,0,0,0,G,G,1,No Deposit,241,,Transient,73.08,0,1,Check-Out,2015-10-23
18a1271ef5ac2890,Resort Hotel,0,10,2015-10-20,0,3,2,0,0,Hb,ESP,Online Ta,Ta/To,0,0,0,E,G,0,No Deposit,240,,Transient,112.0,1,1,Check-Out,2015-10-23
39987098cebe7a52,Resort Hotel,0,8,2015-10-18,2,3,2,0,0,Hb,PRT,Online Ta,Ta/To,0,0,0,A,E,1,No Deposit,240,,Transient,77.4,0,1,Check-Out,2015-10-23
b0a397c696a0775c,Resort Hotel,0,28,2015-10-19,1,3,2,0,0,Bb,PRT,Online Ta,Ta/To,0,0,0,E,E,1,No Deposit,,,Transient,43.0,1,2,Check-Out,2015-10-23
02594332284cc4c0,Resort Hotel,0,0,2015-10-21,0,2,1,0,0,Bb,USA,Online Ta,Ta/To,0,0,0,G,G,1,No Deposit,240,,Transient,106.0,0,0,Check-Out,2015-10-23
0401f3de89204c27,Resort Hotel,0,75,2015-10-19,1,3,2,0,0,Bb,GBR,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240,,Transient,46.0,0,2,Check-Out,2015-10-23
4d2e151574d69d95,Resort Hotel,0,36,2015-10-18,2,3,2,0,0,Bb,IRL,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,36,,Transient,38.04,0,0,Check-Out,2015-10-23
ee87267b45432b82,Resort Hotel,0,32,2015-10-16,2,5,2,0,0,Bb,GBR,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,147,,Transient,58.93,0,1,Check-Out,2015-10-23
72a28b014524c277,Resort Hotel,0,24,2015-10-18,2,3,2,0,0,Bb,GBR,Online Ta,Ta/To,0,0,0,G,G,0,No Deposit,241,,Transient,75.08,0,1,Check-Out,2015-10-23
7a35fc7f25fde5ad,Resort Hotel,0,33,2015-10-17,2,5,2,0,0,Bb,GBR,Online Ta,Ta/To,0,0,0,E,E,0,No Deposit,241,,Transient,71.39,0,1,Check-Out,2015-10-24
c231ffd427d8c00b,Resort Hotel,0,48,2015-10-18,2,4,1,0,0,Hb,GBR,Offline Ta/To,Ta/To,0,0,0,A,E,0,No Deposit,40,,Contract,40.8,0,0,Check-Out,2015-10-24
055939b92e1d98f9,Resort Hotel,0,113,2015-10-18,2,4,1,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,40,,Contract,37.0,0,1,Check-Out,2015-10-24
d38a04c8c01253b1,Resort Hotel,0,113,2015-10-18,2,4,1,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,40,,Contract,35.0,0,1,Check-Out,2015-10-24
3ddd9c63c597f7d6,Resort Hotel,0,5,2015-10-19,1,4,1,0,0,Hb,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,,,Transient-Party,0.0,0,0,Check-Out,2015-10-24
133cfe5e406ace5d,Resort Hotel,0,47,2015-10-19,1,4,1,0,0,Hb,ESP,Groups,Direct,0,0,0,A,A,1,No Deposit,,,Transient-Party,76.8,0,0,Check-Out,2015-10-24
fa006fb0771255a1,Resort Hotel,0,1,2015-10-23,0,1,2,0,0,Bb,PRT,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,240,,Transient,83.0,1,1,Check-Out,2015-10-24
52f0d400ea027258,Resort Hotel,0,43,2015-10-20,0,4,1,0,0,Bb,HUN,Online Ta,Ta/To,0,0,0,A,D,0,No Deposit,240,,Transient,42.3,1,1,Check-Out,2015-10-24
285f16357ce130e8,Resort Hotel,0,25,2015-10-23,0,1,2,0,0,Bb,PRT,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,240,,Transient,56.0,0,2,Check-Out,2015-10-24
68ae8eba462f9bb1,Resort Hotel,0,91,2015-10-19,1,4,2,0,0,Bb,GBR,Online Ta,Ta/To,0,0,0,E,E,1,No Deposit,240,,Transient,67.0,0,2,Check-Out,2015-10-24
186134b5fe04209c,Resort Hotel,0,29,2015-10-18,2,5,2,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,A,D,0,No Deposit,40,,Transient,35.6,0,0,Check-Out,2015-10-25
6b5d2595a348d1f6,Resort Hotel,0,7,2015-10-24,0,1,1,0,0,Bb,PRT,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240,,Transient,58.0,1,2,Check-Out,2015-10-25
4c64a518d1590ddd,Resort Hotel,0,7,2015-10-24,0,1,2,0,0,Bb,PRT,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240,,Transient,67.0,0,2,Check-Out,2015-10-25
58dec8cad1dce23d,Resort Hotel,0,86,2015-10-18,2,5,2,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,243,,Transient,50.03,0,0,Check-Out,2015-10-25
768b27bb490b4a38,Resort Hotel,0,0,2015-10-24,0,1,2,0,0,Bb,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,Transient,58.0,0,0,Check-Out,2015-10-25
f2eec57d14f7df19,Resort Hotel,0,121,2015-10-18,2,5,1,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,243,,Transient,35.0,0,0,Check-Out,2015-10-25
245de296da851999,Resort Hotel,0,121,2015-10-18,2,5,2,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,243,,Transient,43.93,0,0,Check-Out,2015-10-25
515d05c845182a92,Resort Hotel,0,1,2015-10-24,0,1,1,0,0,Bb,DNK,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240,,Transient,58.0,0,0,Check-Out,2015-10-25
baa786a753fcb2e5,Resort Hotel,0,62,2015-10-18,2,5,2,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,26,,Transient,46.5,0,1,Check-Out,2015-10-25
1e2d4ce892d4a134,Resort Hotel,0,55,2015-10-21,0,4,2,0,0,Hb,MYS,Online Ta,Ta/To,0,0,0,F,F,0,No Deposit,241,,Transient,76.84,0,2,Check-Out,2015-10-25
e7041676681067be,Resort Hotel,0,62,2015-10-18,2,5,2,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,26,,Transient,44.18,0,1,Check-Out,2015-10-25
9ae5d72b911585f0,Resort Hotel,0,44,2015-10-21,0,4,2,0,0,Hb,GBR,Offline Ta/To,Ta/To,0,0,0,A,C,0,No Deposit,115,,Contract,70.5,0,0,Check-Out,2015-10-25
216e6dea47f94053,Resort Hotel,0,10,2015-10-23,0,2,2,0,0,Hb,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,Transient,107.0,1,1,Check-Out,2015-10-25
74e5f2e52e95c941,Resort Hotel,0,7,2017-03-10,0,2,2,0,0,Bb,PRT,Direct,Direct,1,0,0,D,D,0,No Deposit,250,,Transient,77.0,1,1,Check-Out,2017-03-12
d7d0d255c311ac35,Resort Hotel,0,89,2015-10-19,1,5,2,0,0,Bb,PRT,Offline Ta/To,Ta/To,0,0,0,F,F,0,No Deposit,36,,Transient,66.0,1,0,Check-Out,2015-10-25
c79d4686373de24c,Resort Hotel,0,29,2015-10-23,0,2,2,0,0,Bb,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,Transient-Party,62.0,1,1,Check-Out,2015-10-25
b404e462d4c578cb,Resort Hotel,0,44,2015-10-19,2,5,3,0,0,Hb,GBR,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,26,,Transient,96.21,0,1,Check-Out,2015-10-26
85e55111d345796c,Resort Hotel,0,44,2015-10-19,2,5,2,0,0,Hb,GBR,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,26,,Transient,70.5,0,1,Check-Out,2015-10-26
a8e449b259e823f0,Resort Hotel,0,0,2015-10-23,1,2,1,0,0,Bb,GBR,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,,,Transient-Party,47.0,0,1,Check-Out,2015-10-26
05911e2474758408,Resort Hotel,0,51,2015-10-22,1,3,2,0,0,Bb,GBR,Online Ta,Ta/To,0,0,0,A,D,0,No Deposit,240,,Transient,55.0,1,1,Check-Out,2015-10-26
07b5523528fe3154,Resort Hotel,0,51,2015-10-22,1,3,2,0,0,Bb,GBR,Online Ta,Ta/To,0,0,0,A,D,0,No Deposit,240,,Transient,47.0,0,1,Check-Out,2015-10-26
c461e2c3c2bd70e7,Resort Hotel,0,52,2015-10-19,2,5,2,0,0,Hb,GBR,Offline Ta/To,Ta/To,0,0,0,A,C,0,No Deposit,177,,Transient,64.88,0,0,Check-Out,2015-10-26
75e25b21e10207fe,Resort Hotel,0,0,2015-10-24,1,1,2,0,0,Bb,ESP,Online Ta,Ta/To,0,0,0,A,A,3,No Deposit,240,,Transient,64.0,1,0,Check-Out,2015-10-26
6d27768e5352fad0,Resort Hotel,0,38,2015-10-22,1,3,2,0,0,Bb,PRT,Direct,Direct,0,0,0,D,F,0,No Deposit,,,Transient,62.0,1,0,Check-Out,2015-10-26
9eb024fb9e5249b1,Resort Hotel,0,107,2015-10-19,2,5,2,0,0,Hb,GBR,Online Ta,Ta/To,0,0,0,A,A,1,No Deposit,240,,Transient,76.43,0,3,Check-Out,2015-10-26
e62a25cb57d5a0c2,Resort Hotel,0,105,2015-10-19,2,5,2,0,0,Hb,GBR,Online Ta,Ta/To,0,0,0,A,A,1,No Deposit,147,,Transient,63.14,0,1,Check-Out,2015-10-26
9a380a6797ff719f,Resort Hotel,0,146,2015-10-19,2,5,1,0,0,Bb,GBR,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240,,Transient,48.43,0,2,Check-Out,2015-10-26
c3dd89ee8a2ddb9d,Resort Hotel,0,146,2015-10-19,2,5,1,0,0,Bb,GBR,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240,,Transient,47.0,0,2,Check-Out,2015-10-26
ee737b1c369d29c2,Resort Hotel,0,0,2015-10-25,1,0,2,0,0,Bb,GBR,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240,,Transient,48.0,0,0,Check-Out,2015-10-26
d7b241a44fb5d8c5,Resort Hotel,0,77,2015-10-19,2,5,2,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,314,,Contract,36.0,0,0,Check-Out,2015-10-26
3c1663c2fe8d6646,Resort Hotel,0,84,2015-10-21,2,4,2,0,0,Bb,IRL,Online Ta,Ta/To,0,0,0,E,E,0,No Deposit,240,,Transient,66.67,0,2,Check-Out,2015-10-27
01ba9063a9eedf23,Resort Hotel,0,36,2015-10-20,2,5,2,0,0,Bb,GBR,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,147,,Transient,41.33,0,1,Check-Out,2015-10-27
b42fab26e08eba95,Resort Hotel,0,3,2015-10-26,1,0,1,0,0,Bb,PRT,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,314,,Transient,31.2,1,0,Check-Out,2015-10-27
3ef71b361933281b,Resort Hotel,0,4,2015-11-30,1,0,1,0,0,Bb,PRT,Offline Ta/To,Ta/To,1,0,1,A,A,1,No Deposit,6,,Transient,25.0,1,0,Check-Out,2015-12-01
65fba9e3356d1a19,Resort Hotel,0,3,2016-01-07,0,1,1,0,0,Bb,PRT,Offline Ta/To,Ta/To,1,0,2,A,D,0,No Deposit,8,,Transient,25.0,1,0,Check-Out,2016-01-08
a18b0a908dd27400,Resort Hotel,0,7,2016-04-06,0,1,1,0,0,Bb,PRT,Online Ta,Ta/To,1,0,3,A,A,0,No Deposit,314,,Transient-Party,40.32,1,0,Check-Out,2016-04-07
0eb81a80e04fe224,Resort Hotel,0,3,2016-05-30,1,0,1,0,0,Bb,PRT,Online Ta,Ta/To,1,0,4,A,A,0,No Deposit,5,,Transient,62.0,1,0,Check-Out,2016-05-31
2674229e3221d6a7,Resort Hotel,0,4,2016-11-21,1,1,2,0,0,Bb,PRT,Offline Ta/To,Ta/To,1,0,5,A,D,0,No Deposit,8,,Transient,30.0,0,0,Check-Out,2016-11-23
a9ecff3ce30a46d2,Resort Hotel,0,1,2016-01-26,0,1,1,0,0,Bb,PRT,Direct,Direct,1,0,3,A,D,0,No Deposit,,,Transient,39.0,0,0,Check-Out,2016-01-27
